final.contigs:
avg=908.492 
279	116
251	164
291	126
285	145
348	96
335	110
557	36
487	39
353	111
382	76
709	24
263	144
399	61
368	102
596	23
466	57
767	21
313	135
929	22
1088	10
811	12
300	118
308	130
319	124
363	81
829	30
516	53
1774	9
287	141
1418	14
693	27
824	24
1095	9
534	36
288	129
2392	5
1072	23
843	17
581	38
554	48
1667	9
351	102
290	125
1264	21
1444	14
730	30
1765	10
261	165
449	56
531	44
1710	11
280	113
1217	13
356	89
350	102
785	21
334	98
360	98
542	38
1416	16
499	44
442	48
551	43
723	26
455	55
670	32
250	182
391	94
452	56
322	123
572	38
711	26
1049	22
451	57
378	92
4179	1
1955	3
282	144
656	32
396	74
272	140
303	109
517	50
413	45
409	82
885	26
598	34
265	138
336	94
332	116
444	68
1065	15
512	44
1944	9
3775	1
342	115
362	84
873	24
418	85
292	113
474	56
479	53
296	141
2773	2
401	69
2458	2
762	22
372	82
636	29
593	29
758	26
386	95
1176	15
852	15
370	86
748	24
953	16
312	147
469	61
765	27
3915	2
752	29
226	7
254	169
1456	10
673	27
705	23
699	33
620	40
2977	5
264	142
1887	10
343	102
295	132
307	112
842	22
339	105
525	41
722	27
567	33
561	34
587	38
2764	3
462	51
947	11
496	49
617	37
1588	9
229	11
1011	22
2089	5
460	60
898	18
735	27
2189	8
687	27
2051	7
535	44
278	148
337	112
804	20
267	134
1361	19
256	155
2246	3
1844	5
1226	9
276	141
3359	3
603	29
696	33
786	19
661	35
958	22
507	52
1619	7
328	108
397	82
552	47
1195	13
247	167
2165	4
1396	8
575	37
271	134
1451	7
940	16
2370	7
544	45
1165	13
539	44
1259	9
1240	12
260	166
485	52
357	78
489	60
1853	11
1125	13
672	26
244	182
1462	8
273	147
1303	7
415	90
347	94
305	122
642	28
274	124
355	101
532	40
954	15
478	52
1609	10
255	162
501	40
344	82
277	127
1677	3
435	84
2104	2
482	39
684	39
1397	11
2159	7
509	37
2516	2
1915	12
1700	10
325	108
580	45
1246	15
1716	13
570	35
443	65
1145	19
1029	20
298	160
420	66
294	120
864	20
311	129
628	28
1698	10
380	75
966	18
1852	10
584	35
293	121
5868	1
457	50
1188	14
2637	5
349	105
1159	15
320	120
2783	5
2901	4
2304	8
1047	8
3382	1
757	19
1705	8
1270	16
648	36
766	28
275	138
329	122
498	48
2168	3
925	20
697	29
1087	10
2293	7
383	94
858	18
431	57
352	99
430	71
969	14
608	24
2990	2
2196	6
483	57
4748	1
1605	14
402	94
1292	14
371	92
1212	13
994	17
398	95
317	118
390	74
384	85
794	30
3371	5
258	132
301	126
423	67
439	52
237	9
207	6
4480	2
625	31
511	57
3010	2
232	13
1638	8
710	21
612	27
1174	15
1473	10
309	126
2980	1
481	54
367	90
1607	9
1242	8
215	10
549	46
806	23
1637	9
257	149
259	159
1332	10
484	55
407	82
1404	15
761	26
299	106
690	31
2515	6
224	11
3427	2
493	45
2181	6
1428	11
338	114
1327	20
1817	6
326	117
1024	24
905	30
1077	13
4311	1
245	164
315	124
1299	8
304	129
323	114
863	21
1787	6
385	79
471	68
2654	3
1676	8
1891	10
1237	16
547	45
1206	15
1947	8
406	76
358	114
662	32
1600	11
426	63
408	57
440	69
1399	12
1708	5
613	34
1634	3
2729	2
1436	5
725	36
601	29
533	45
515	56
963	26
1577	13
365	94
1564	9
1133	18
249	159
1617	8
425	56
815	24
1139	12
427	40
553	36
2209	5
2436	6
658	42
574	31
1005	12
211	11
345	105
957	13
410	58
327	116
694	28
306	113
727	25
1073	13
1982	9
2301	3
222	13
2042	3
459	60
2933	3
456	61
4336	2
605	36
789	22
928	17
2320	3
1003	13
1827	9
1288	15
2540	4
704	33
1333	12
1037	19
243	157
738	16
2294	7
2171	11
637	22
2647	3
1151	16
248	177
602	33
1823	7
677	37
394	82
1419	10
1192	12
799	23
2688	2
268	140
671	37
558	44
878	16
3470	2
609	39
253	148
1255	13
1348	16
751	19
1756	5
262	134
242	25
1143	16
1178	19
1791	8
316	147
434	61
330	114
640	44
428	54
555	51
324	121
805	20
1266	19
1735	11
433	61
412	67
869	22
1934	10
982	12
400	70
405	79
791	22
289	133
2225	6
450	68
665	15
536	34
318	118
361	102
4553	1
578	33
2942	4
1324	11
419	65
1683	9
270	142
1998	9
703	25
297	126
3636	1
920	24
470	56
623	38
1357	12
1771	8
266	155
675	20
2318	3
1681	9
3968	1
1533	15
3726	3
364	95
2555	5
374	80
1084	10
1200	13
1041	13
808	14
1721	11
1191	15
1961	7
937	17
205	15
1154	17
395	80
638	26
1341	10
529	48
387	87
838	23
631	28
1033	13
1813	8
1373	13
543	46
514	46
3088	1
333	123
1437	16
1335	9
569	16
783	33
508	56
1879	9
1822	10
712	19
774	27
341	88
1022	15
740	20
340	123
495	59
586	36
1389	12
3717	2
2922	5
2256	7
1561	9
2672	2
1702	6
674	32
2591	5
667	23
944	15
1109	18
5904	1
787	22
354	97
676	30
2142	4
733	28
2219	5
782	34
377	68
600	28
1491	16
1770	5
1459	8
422	75
1464	13
826	14
849	22
1124	15
2082	10
1055	18
491	51
392	86
1482	15
857	17
773	25
2081	7
1163	14
756	19
978	14
1216	11
1795	7
208	14
2015	6
376	88
1175	12
1277	12
700	31
630	41
488	40
927	15
3426	1
477	65
975	21
970	9
389	78
1339	7
1503	13
1040	20
269	149
1455	9
8360	2
647	38
2828	4
759	18
2033	8
1016	14
1114	15
664	34
2284	5
2396	5
1584	10
769	14
4371	1
1649	7
1515	12
1997	10
1739	12
1320	13
770	26
796	17
1779	17
615	30
283	134
463	53
892	25
375	65
653	31
559	47
1566	13
302	124
314	117
2333	7
1881	7
916	19
906	16
284	130
414	74
560	38
1150	12
1828	7
556	49
321	123
2823	1
1078	12
1365	14
527	45
651	19
2896	4
986	12
3829	1
1117	17
2084	7
594	26
4046	1
3216	1
902	17
592	37
1484	10
281	150
1447	10
417	72
744	24
1039	14
286	125
252	162
871	12
1762	5
798	16
1628	7
403	66
2306	3
1848	5
1556	6
1140	10
1315	19
2899	3
563	29
225	13
1736	12
818	15
568	33
618	28
5211	1
2315	5
614	30
1164	13
1424	8
472	47
943	21
2310	1
846	20
1128	18
844	15
464	66
2698	4
1560	9
1068	10
1487	6
1644	12
1935	4
599	33
745	28
876	21
1390	11
530	55
736	30
3275	2
5798	1
2581	6
933	22
793	30
2733	3
1086	16
1563	11
731	20
777	18
781	25
2062	6
996	14
2867	2
3577	1
692	27
1099	19
3774	2
1301	10
246	173
3624	1
865	26
1322	15
1839	12
1306	15
2319	4
432	69
537	46
2106	2
2103	5
1843	10
771	20
1110	21
2981	2
1776	7
540	43
3008	2
1646	10
882	16
931	10
545	39
1602	12
1590	6
214	11
1501	13
6774	1
421	59
1610	11
2537	4
1558	12
2462	2
1723	11
437	74
861	17
1121	16
486	53
1401	14
1038	22
2438	5
1243	18
1945	4
862	22
1759	7
910	16
732	26
3027	3
896	19
1923	5
1754	13
1036	12
2328	6
2878	5
654	29
366	88
2938	4
739	22
801	15
388	79
3134	3
2678	4
492	43
502	37
1363	10
1967	5
505	42
1179	9
634	30
2002	4
686	35
1218	21
579	34
1458	11
2068	6
1516	11
1892	5
1890	4
393	82
1452	13
1463	9
1302	8
541	39
2569	4
1244	21
2361	5
908	17
645	34
3498	3
1122	17
1567	9
2674	3
1438	9
827	22
3772	1
2631	6
4004	2
959	11
1820	9
331	121
448	60
458	64
1687	11
3220	2
1920	7
938	21
678	28
683	24
788	17
850	20
1586	11
604	34
1021	18
1502	7
562	33
2869	3
1814	12
2097	7
607	27
3109	4
621	33
524	42
1921	5
886	26
1009	12
2739	3
989	16
679	31
962	17
2274	6
445	51
991	19
3722	1
520	46
2997	3
635	35
753	17
1080	19
429	65
802	29
2638	2
1207	16
629	33
2533	2
611	25
660	31
1236	12
1724	7
930	15
519	48
2248	5
3040	3
2768	3
1697	2
416	79
834	21
622	33
932	14
1300	17
1465	17
3623	3
682	28
3473	1
4252	1
800	27
1102	14
2220	7
1574	8
1854	7
310	128
503	51
550	33
1669	8
2445	8
1283	10
3893	2
1673	5
1497	6
2372	8
2094	5
5802	1
956	20
1460	11
1766	6
1120	10
2771	3
2541	9
1045	16
1282	13
373	101
546	47
522	49
3031	2
590	34
1621	9
1540	16
1067	14
2238	8
2963	6
1906	8
1359	9
1228	9
2778	1
2564	5
2481	5
2707	4
2740	3
707	31
832	24
2257	6
3818	2
2562	5
239	20
681	26
1570	6
1631	11
691	26
1480	10
1940	9
2250	8
1562	7
