transcripts:
avg=820.555 
15839	1
14787	1
13402	1
13274	1
12798	1
12730	1
12372	1
12350	1
11924	1
11915	1
11818	1
11359	1
10799	1
10671	1
10502	1
10456	1
10214	1
10106	1
10060	1
9850	1
9837	1
9635	1
9532	1
9495	1
9307	1
9103	1
9024	1
8724	1
8661	1
8601	1
8595	1
8548	1
8460	1
8447	1
8368	1
8354	1
8331	1
8238	1
8182	1
8175	1
8139	1
8130	1
8107	1
8041	1
8024	1
8016	1
8015	1
8014	1
8003	1
7949	1
7941	1
7913	1
7908	1
7887	1
7807	1
7779	1
7769	1
7762	1
7746	1
7736	1
7727	1
7722	1
7717	1
7708	1
7662	1
7643	1
7641	1
7639	1
7615	1
7614	1
7609	1
7604	1
7539	1
7523	1
7505	1
7500	1
7488	1
7478	1
7428	1
7410	1
7403	1
7394	1
7390	1
7356	1
7340	1
7337	1
7331	1
7313	1
7295	1
7291	1
7278	1
7259	1
7233	1
7224	1
7193	1
7178	1
7134	1
7130	1
7129	1
7113	1
7091	1
7090	1
7074	1
7059	1
7056	1
7052	1
7047	1
7041	1
7018	1
7017	1
7006	1
7004	1
6995	1
6990	1
6969	1
6948	1
6943	1
6942	1
6918	1
6915	1
6910	1
6902	1
6898	1
6825	1
6816	2
6804	1
6800	1
6793	1
6792	1
6786	1
6770	1
6741	1
6739	1
6736	1
6735	1
6728	1
6723	2
6721	1
6716	1
6693	1
6673	1
6670	1
6655	3
6650	1
6644	1
6633	1
6628	1
6626	1
6608	1
6607	1
6604	1
6596	1
6588	1
6580	1
6573	1
6563	1
6545	1
6490	1
6478	2
6475	1
6474	1
6468	1
6467	2
6457	1
6456	1
6447	2
6441	1
6436	1
6435	1
6432	1
6423	1
6406	1
6403	1
6395	1
6383	1
6382	1
6380	1
6360	1
6357	1
6356	1
6350	1
6332	1
6324	1
6315	2
6288	2
6286	2
6283	1
6282	2
6275	1
6273	1
6268	1
6265	1
6262	1
6260	2
6258	1
6248	1
6242	1
6241	1
6232	1
6229	1
6227	1
6195	2
6191	1
6189	3
6184	1
6179	1
6176	1
6172	1
6168	2
6164	1
6163	1
6159	1
6156	2
6155	1
6151	1
6146	1
6141	2
6137	1
6136	2
6131	1
6130	2
6129	1
6127	1
6114	1
6110	1
6109	2
6097	1
6089	1
6086	1
6083	1
6082	1
6070	1
6068	1
6064	1
6053	1
6049	1
6045	1
6044	1
6043	1
6041	1
6040	1
6037	1
6025	1
6023	1
6011	1
6000	1
5992	1
5989	1
5981	1
5976	1
5973	1
5972	1
5962	1
5950	2
5949	1
5946	1
5945	1
5928	1
5912	1
5903	1
5902	1
5901	1
5897	1
5886	1
5876	1
5873	1
5872	1
5865	1
5850	1
5849	1
5845	1
5841	1
5840	2
5832	1
5828	1
5813	1
5809	1
5801	1
5799	1
5798	1
5797	1
5777	1
5775	1
5771	1
5769	1
5767	2
5763	1
5757	1
5756	1
5752	2
5749	1
5748	1
5746	1
5745	1
5734	1
5725	1
5723	1
5722	4
5720	1
5718	1
5716	1
5710	1
5700	1
5695	1
5694	1
5690	1
5686	1
5683	1
5675	1
5674	1
5664	1
5658	1
5655	1
5649	1
5647	1
5644	1
5643	1
5639	2
5631	1
5621	1
5617	1
5611	1
5601	1
5599	1
5598	1
5593	1
5586	1
5572	1
5566	2
5562	1
5558	1
5555	1
5553	2
5544	1
5542	1
5541	1
5540	1
5536	1
5534	1
5533	1
5526	2
5522	1
5520	2
5517	1
5509	1
5498	1
5497	2
5494	1
5493	1
5489	1
5488	1
5486	1
5483	1
5481	1
5479	1
5477	1
5476	1
5473	2
5472	1
5467	1
5462	3
5455	1
5454	1
5452	1
5450	1
5446	1
5442	2
5440	1
5426	2
5406	1
5403	1
5399	2
5397	1
5387	1
5374	1
5367	1
5366	1
5365	1
5361	2
5357	1
5352	1
5350	1
5349	1
5344	1
5341	1
5332	1
5331	2
5316	1
5315	3
5312	1
5311	1
5308	1
5307	1
5304	1
5301	1
5300	1
5299	1
5298	2
5294	1
5293	1
5287	1
5286	1
5283	2
5282	1
5281	1
5280	1
5277	1
5269	1
5268	2
5267	1
5264	1
5256	1
5254	1
5250	1
5249	1
5248	1
5241	1
5239	1
5234	2
5226	1
5224	3
5223	1
5220	1
5218	2
5210	2
5204	1
5201	1
5198	1
5197	1
5188	1
5187	1
5183	1
5180	1
5175	1
5174	1
5173	1
5171	4
5169	1
5168	1
5166	1
5163	2
5162	1
5159	2
5156	1
5155	1
5154	1
5148	1
5146	1
5139	1
5138	1
5134	1
5133	1
5127	1
5126	1
5124	1
5122	1
5119	1
5115	1
5114	1
5110	1
5107	2
5104	1
5102	1
5101	1
5099	2
5098	1
5097	1
5096	2
5087	1
5086	2
5084	1
5081	1
5080	1
5076	1
5075	1
5074	1
5071	1
5070	1
5064	1
5058	1
5055	2
5053	1
5045	1
5041	1
5038	1
5036	2
5028	1
5024	1
5023	1
5016	2
5012	1
5009	1
5007	1
5005	1
5003	2
4997	1
4996	1
4995	2
4994	1
4992	1
4991	1
4988	1
4981	1
4979	1
4978	1
4976	1
4974	2
4973	1
4972	1
4964	1
4961	1
4960	1
4957	1
4954	1
4949	1
4947	1
4943	1
4938	2
4937	1
4933	2
4931	2
4930	2
4929	1
4928	1
4924	1
4923	2
4921	1
4919	1
4918	1
4917	1
4915	2
4914	1
4909	1
4905	2
4903	1
4902	1
4896	2
4894	1
4893	1
4891	1
4889	1
4888	1
4886	1
4884	3
4882	1
4879	2
4877	1
4876	1
4875	1
4874	1
4873	1
4872	1
4871	2
4867	1
4858	3
4856	1
4853	1
4852	2
4851	1
4850	1
4844	1
4843	2
4842	1
4841	1
4839	1
4838	1
4837	1
4836	1
4833	1
4831	1
4830	2
4828	1
4827	1
4823	1
4822	1
4821	1
4820	1
4819	1
4813	1
4808	1
4807	2
4806	2
4805	2
4804	1
4803	2
4801	1
4799	1
4797	2
4795	1
4794	2
4788	1
4787	3
4783	1
4782	2
4781	1
4779	1
4778	1
4777	1
4776	1
4775	2
4774	1
4769	1
4768	1
4767	1
4766	1
4761	1
4760	1
4758	1
4755	1
4754	2
4751	3
4750	1
4749	2
4747	1
4746	2
4745	2
4744	1
4739	1
4736	1
4735	1
4734	1
4733	1
4732	2
4730	1
4729	2
4727	1
4725	1
4724	1
4723	2
4722	1
4718	1
4717	2
4716	2
4714	1
4713	1
4710	1
4709	1
4706	2
4704	2
4702	1
4701	4
4699	1
4695	1
4694	1
4692	1
4690	1
4687	1
4685	1
4679	1
4678	1
4675	1
4673	3
4671	1
4670	1
4668	2
4667	1
4666	1
4663	1
4662	1
4659	1
4657	1
4649	1
4646	2
4644	1
4641	1
4640	2
4639	2
4638	3
4637	1
4636	1
4635	1
4631	1
4630	2
4628	2
4626	1
4623	1
4622	1
4621	1
4614	1
4613	2
4604	1
4603	4
4602	1
4599	1
4596	1
4595	1
4594	2
4593	2
4592	1
4591	1
4589	1
4588	1
4587	1
4583	2
4582	1
4581	3
4579	1
4575	2
4570	1
4569	2
4568	1
4567	2
4566	1
4565	1
4564	1
4563	1
4562	1
4559	2
4555	2
4554	1
4553	2
4551	1
4550	2
4549	1
4544	1
4542	2
4539	1
4536	2
4535	1
4534	1
4533	1
4532	1
4531	2
4525	2
4523	1
4522	1
4518	1
